population_size,crossover_prob,mutation_prob,max_generations,k_value_tournament,replacement_count,best_solution,best_cost,execution_time
200,0.8,0.1,500,3,0.3,"[8, 3, 4, 14, 5, 15, 6, 10, 12, 9, 1, 13, 2, 0, 11, 7, 16]",39,1.1122009754180908
200,0.8,0.1,500,3,0.3,"[9, 1, 16, 7, 8, 3, 4, 6, 14, 5, 15, 11, 0, 13, 2, 10, 12]",39,1.1160509586334229
200,0.8,0.1,500,3,0.3,"[0, 8, 16, 7, 3, 4, 6, 14, 15, 5, 12, 9, 10, 1, 13, 2, 11]",39,1.101919174194336
200,0.8,0.1,500,3,0.3,"[6, 5, 14, 15, 11, 0, 2, 13, 10, 1, 12, 9, 16, 7, 8, 4, 3]",39,1.0827150344848633
200,0.8,0.1,500,3,0.3,"[6, 9, 10, 12, 1, 2, 13, 0, 11, 8, 7, 16, 4, 3, 5, 14, 15]",39,1.1151697635650635
200,0.8,0.1,500,3,0.4,"[11, 5, 14, 15, 6, 3, 4, 8, 7, 16, 12, 9, 10, 1, 2, 13, 0]",39,1.0940251350402832
200,0.8,0.1,500,3,0.4,"[9, 2, 13, 11, 0, 16, 8, 7, 3, 4, 6, 15, 14, 5, 10, 12, 1]",39,1.0888350009918213
200,0.8,0.1,500,3,0.4,"[12, 10, 9, 13, 2, 0, 11, 7, 16, 8, 3, 4, 14, 15, 5, 6, 1]",39,1.1080284118652344
200,0.8,0.1,500,3,0.4,"[5, 14, 6, 10, 1, 12, 9, 13, 2, 11, 0, 16, 7, 8, 3, 4, 15]",39,1.0620155334472656
200,0.8,0.1,500,3,0.4,"[13, 0, 11, 6, 5, 14, 15, 4, 3, 7, 8, 16, 10, 9, 1, 12, 2]",39,1.0980525016784668
200,0.8,0.1,500,5,0.2,"[13, 2, 0, 11, 7, 8, 16, 3, 4, 5, 14, 6, 15, 10, 12, 9, 1]",39,1.1631908416748047
200,0.8,0.1,500,5,0.2,"[13, 2, 9, 12, 1, 10, 6, 15, 14, 5, 3, 4, 8, 16, 7, 11, 0]",39,1.1770658493041992
200,0.8,0.1,500,5,0.2,"[3, 4, 16, 8, 7, 10, 12, 9, 1, 2, 13, 11, 0, 15, 6, 14, 5]",39,1.1699974536895752
200,0.8,0.1,500,5,0.2,"[4, 15, 14, 5, 6, 11, 0, 13, 2, 1, 12, 9, 10, 16, 7, 8, 3]",39,1.156855821609497
200,0.8,0.1,500,5,0.2,"[9, 10, 12, 15, 5, 14, 6, 4, 3, 7, 8, 16, 11, 0, 13, 2, 1]",39,1.1681456565856934
200,0.8,0.1,500,5,0.3,"[16, 8, 7, 4, 3, 6, 15, 14, 5, 11, 0, 2, 13, 12, 10, 9, 1]",39,1.178753137588501
200,0.8,0.1,500,5,0.3,"[10, 2, 13, 11, 0, 5, 14, 6, 15, 4, 3, 8, 7, 16, 1, 9, 12]",39,1.203965663909912
200,0.8,0.1,500,5,0.3,"[4, 3, 16, 8, 7, 0, 11, 2, 13, 1, 12, 9, 10, 14, 5, 15, 6]",39,1.1601336002349854
200,0.8,0.1,500,5,0.3,"[10, 2, 13, 11, 0, 5, 15, 14, 6, 3, 4, 16, 7, 8, 1, 9, 12]",39,1.1691877841949463
200,0.8,0.1,500,5,0.3,"[12, 10, 2, 13, 0, 11, 7, 16, 8, 4, 3, 5, 6, 15, 14, 1, 9]",39,1.1690137386322021
200,0.8,0.1,500,5,0.4,"[13, 0, 11, 7, 8, 16, 3, 4, 14, 15, 6, 5, 10, 9, 1, 12, 2]",39,1.1660664081573486
200,0.8,0.1,500,5,0.4,"[9, 1, 12, 10, 13, 2, 0, 11, 6, 5, 15, 14, 3, 4, 7, 8, 16]",39,1.1334857940673828
200,0.8,0.1,500,5,0.4,"[1, 9, 5, 14, 15, 6, 4, 3, 8, 16, 7, 11, 0, 13, 2, 10, 12]",39,1.1485614776611328
200,0.8,0.1,500,5,0.4,"[4, 16, 8, 7, 1, 10, 9, 12, 13, 2, 0, 11, 5, 14, 6, 15, 3]",39,1.1815519332885742
200,0.8,0.1,500,5,0.4,"[13, 11, 0, 5, 14, 15, 6, 4, 3, 7, 8, 16, 9, 12, 1, 10, 2]",39,1.187143087387085
200,0.8,0.1,500,7,0.2,"[1, 9, 16, 8, 7, 4, 3, 14, 5, 15, 6, 11, 0, 2, 13, 12, 10]",39,1.2283313274383545
200,0.8,0.1,500,7,0.2,"[7, 16, 3, 4, 5, 15, 14, 6, 0, 11, 13, 2, 12, 10, 9, 1, 8]",39,1.2108941078186035
200,0.8,0.1,500,7,0.2,"[10, 9, 1, 12, 13, 2, 11, 0, 6, 14, 5, 15, 4, 3, 7, 16, 8]",39,1.233508825302124
200,0.8,0.1,500,7,0.2,"[11, 13, 2, 10, 9, 12, 1, 5, 14, 6, 15, 3, 4, 16, 8, 7, 0]",39,1.2297065258026123
200,0.8,0.1,500,7,0.2,"[11, 0, 13, 2, 10, 1, 12, 9, 14, 15, 5, 6, 4, 3, 16, 7, 8]",39,1.2379841804504395
200,0.8,0.1,500,7,0.3,"[8, 7, 16, 4, 3, 14, 15, 6, 5, 11, 0, 2, 13, 1, 9, 10, 12]",39,1.2428882122039795
200,0.8,0.1,500,7,0.3,"[14, 6, 15, 4, 3, 8, 16, 7, 0, 11, 2, 13, 10, 1, 9, 12, 5]",39,1.2121906280517578
200,0.8,0.1,500,7,0.3,"[1, 10, 9, 8, 7, 16, 4, 3, 15, 6, 5, 14, 11, 0, 2, 13, 12]",39,1.1829359531402588
200,0.8,0.1,500,7,0.3,"[11, 13, 2, 9, 10, 1, 12, 7, 16, 8, 3, 4, 14, 6, 15, 5, 0]",39,1.2279913425445557
200,0.8,0.1,500,7,0.3,"[7, 16, 8, 3, 4, 6, 15, 5, 14, 10, 9, 12, 1, 13, 2, 0, 11]",39,1.205277681350708
200,0.8,0.1,500,7,0.4,"[7, 8, 16, 9, 10, 12, 13, 2, 11, 15, 4, 3, 14, 5, 6, 0, 1]",49,1.2169947624206543
200,0.8,0.1,500,7,0.4,"[1, 0, 2, 13, 11, 16, 7, 8, 3, 4, 14, 6, 5, 15, 12, 9, 10]",44,1.2011513710021973
200,0.8,0.1,500,7,0.4,"[9, 13, 2, 1, 12, 10, 15, 5, 4, 3, 14, 6, 7, 8, 16, 0, 11]",42,1.1900348663330078
200,0.8,0.1,500,7,0.4,"[7, 0, 11, 9, 1, 2, 13, 12, 10, 15, 3, 4, 6, 5, 14, 8, 16]",42,1.1661159992218018
200,0.8,0.1,500,7,0.4,"[10, 9, 2, 11, 14, 5, 6, 15, 3, 4, 16, 8, 7, 0, 13, 1, 12]",47,1.166595697402954
200,0.8,0.1,1000,3,0.2,"[8, 7, 11, 0, 2, 13, 1, 12, 9, 10, 6, 14, 5, 15, 4, 3, 16]",39,2.18939471244812
200,0.8,0.1,1000,3,0.2,"[1, 10, 12, 9, 13, 2, 0, 11, 5, 14, 6, 15, 3, 4, 8, 7, 16]",39,2.168703556060791
200,0.8,0.1,1000,3,0.2,"[4, 3, 8, 7, 16, 11, 0, 2, 13, 10, 9, 12, 1, 6, 5, 14, 15]",39,2.1320908069610596
200,0.8,0.1,1000,3,0.2,"[3, 4, 8, 16, 7, 11, 0, 13, 2, 10, 9, 12, 1, 14, 6, 15, 5]",39,2.1545748710632324
200,0.8,0.1,1000,3,0.2,"[9, 12, 10, 16, 8, 7, 4, 3, 14, 15, 6, 5, 0, 11, 2, 13, 1]",39,2.18985652923584
200,0.8,0.1,1000,3,0.3,"[4, 3, 8, 7, 16, 9, 12, 10, 1, 2, 13, 11, 0, 15, 14, 5, 6]",39,2.2267661094665527
200,0.8,0.1,1000,3,0.3,"[16, 10, 9, 12, 1, 13, 2, 0, 11, 6, 5, 15, 14, 4, 3, 8, 7]",39,2.1580772399902344
200,0.8,0.1,1000,3,0.3,"[7, 8, 4, 3, 14, 6, 5, 15, 11, 0, 13, 2, 1, 9, 10, 12, 16]",39,2.194033145904541
200,0.8,0.1,1000,3,0.3,"[16, 8, 4, 3, 6, 5, 15, 14, 11, 0, 2, 13, 1, 12, 10, 9, 7]",39,2.2050139904022217
200,0.8,0.1,1000,3,0.3,"[3, 15, 5, 6, 14, 11, 0, 2, 13, 10, 1, 12, 9, 8, 7, 16, 4]",39,2.2040350437164307
200,0.8,0.1,1000,3,0.4,"[12, 10, 1, 2, 13, 11, 0, 14, 15, 6, 5, 4, 3, 7, 16, 8, 9]",39,2.1771578788757324
200,0.8,0.1,1000,3,0.4,"[15, 5, 4, 3, 7, 8, 16, 11, 0, 13, 2, 10, 1, 12, 9, 6, 14]",39,2.1496095657348633
200,0.8,0.1,1000,3,0.4,"[11, 6, 5, 14, 15, 4, 3, 16, 8, 7, 9, 10, 12, 1, 13, 2, 0]",39,2.140225887298584
200,0.8,0.1,1000,3,0.4,"[8, 7, 9, 12, 10, 1, 2, 13, 11, 0, 14, 15, 6, 5, 4, 3, 16]",39,2.1649701595306396
200,0.8,0.1,1000,3,0.4,"[8, 7, 16, 1, 10, 12, 9, 13, 2, 0, 11, 15, 14, 6, 5, 4, 3]",39,2.191037178039551
200,0.8,0.1,1000,5,0.2,"[14, 6, 3, 4, 8, 7, 16, 12, 1, 9, 10, 13, 2, 0, 11, 15, 5]",39,2.385157585144043
200,0.8,0.1,1000,5,0.2,"[11, 0, 2, 13, 9, 12, 1, 10, 6, 5, 14, 15, 3, 4, 8, 16, 7]",39,2.3782408237457275
200,0.8,0.1,1000,5,0.2,"[1, 9, 12, 10, 6, 14, 15, 5, 4, 3, 7, 16, 8, 11, 0, 2, 13]",39,2.3001832962036133
200,0.8,0.1,1000,5,0.2,"[12, 9, 8, 7, 16, 3, 4, 15, 14, 5, 6, 0, 11, 13, 2, 10, 1]",39,2.3550567626953125
200,0.8,0.1,1000,5,0.2,"[12, 1, 10, 9, 16, 8, 7, 3, 4, 14, 15, 6, 5, 0, 11, 2, 13]",39,2.3340938091278076
200,0.8,0.1,1000,5,0.3,"[15, 5, 14, 0, 11, 13, 2, 9, 1, 12, 10, 16, 8, 7, 4, 3, 6]",39,2.2986466884613037
200,0.8,0.1,1000,5,0.3,"[15, 10, 12, 9, 1, 2, 13, 11, 0, 7, 16, 8, 4, 3, 5, 6, 14]",39,2.2984371185302734
200,0.8,0.1,1000,5,0.3,"[9, 12, 15, 5, 6, 14, 3, 4, 7, 8, 16, 0, 11, 13, 2, 1, 10]",39,2.2964401245117188
200,0.8,0.1,1000,5,0.3,"[2, 13, 10, 12, 9, 1, 15, 14, 5, 6, 4, 3, 16, 7, 8, 0, 11]",39,2.30130934715271
200,0.8,0.1,1000,5,0.3,"[6, 11, 0, 2, 13, 1, 10, 12, 9, 16, 8, 7, 3, 4, 14, 15, 5]",39,2.3245763778686523
200,0.8,0.1,1000,5,0.4,"[15, 6, 11, 0, 13, 2, 9, 10, 12, 1, 8, 16, 7, 4, 3, 5, 14]",39,2.341993808746338
200,0.8,0.1,1000,5,0.4,"[10, 1, 12, 13, 2, 0, 11, 6, 5, 15, 14, 3, 4, 8, 7, 16, 9]",39,2.258894920349121
200,0.8,0.1,1000,5,0.4,"[3, 4, 15, 14, 6, 5, 9, 1, 12, 10, 13, 2, 0, 11, 7, 8, 16]",39,2.321197271347046
200,0.8,0.1,1000,5,0.4,"[8, 7, 1, 10, 12, 9, 13, 2, 0, 11, 6, 5, 14, 15, 4, 3, 16]",39,2.3338544368743896
200,0.8,0.1,1000,5,0.4,"[1, 9, 13, 2, 11, 0, 8, 7, 16, 4, 3, 15, 5, 6, 14, 12, 10]",39,2.2923238277435303
200,0.8,0.1,1000,7,0.2,"[16, 7, 8, 3, 4, 5, 15, 14, 6, 0, 11, 13, 2, 10, 1, 9, 12]",39,2.4347712993621826
200,0.8,0.1,1000,7,0.2,"[1, 9, 8, 7, 16, 4, 3, 5, 14, 15, 6, 0, 11, 13, 2, 10, 12]",39,2.438541889190674
200,0.8,0.1,1000,7,0.2,"[7, 12, 9, 10, 1, 13, 2, 0, 11, 5, 15, 14, 6, 4, 3, 16, 8]",39,2.472405433654785
200,0.8,0.1,1000,7,0.2,"[5, 12, 10, 9, 1, 13, 2, 11, 0, 7, 8, 16, 4, 3, 14, 15, 6]",39,2.42936110496521
200,0.8,0.1,1000,7,0.2,"[6, 5, 14, 4, 3, 16, 7, 8, 9, 1, 12, 10, 13, 2, 11, 0, 15]",39,2.4530692100524902
200,0.8,0.1,1000,7,0.3,"[7, 8, 9, 12, 10, 1, 2, 13, 11, 0, 15, 6, 5, 14, 4, 3, 16]",39,2.3981714248657227
200,0.8,0.1,1000,7,0.3,"[7, 16, 8, 3, 4, 14, 6, 5, 15, 0, 11, 2, 13, 10, 1, 12, 9]",39,2.4308884143829346
200,0.8,0.1,1000,7,0.3,"[3, 6, 5, 15, 14, 9, 10, 12, 1, 2, 13, 11, 0, 8, 16, 7, 4]",39,2.3938653469085693
200,0.8,0.1,1000,7,0.3,"[2, 13, 0, 11, 16, 7, 8, 4, 3, 15, 14, 6, 5, 1, 10, 12, 9]",39,2.4215526580810547
200,0.8,0.1,1000,7,0.3,"[2, 13, 0, 11, 8, 16, 7, 4, 3, 15, 5, 14, 6, 1, 10, 12, 9]",39,2.4190921783447266
200,0.8,0.1,1000,7,0.4,"[15, 9, 11, 0, 1, 12, 2, 13, 10, 8, 16, 7, 3, 4, 5, 6, 14]",43,2.3705084323883057
200,0.8,0.1,1000,7,0.4,"[8, 0, 1, 10, 12, 9, 13, 2, 11, 7, 14, 6, 5, 4, 3, 15, 16]",49,2.4127111434936523
200,0.8,0.1,1000,7,0.4,"[14, 5, 15, 6, 3, 4, 16, 8, 7, 12, 13, 2, 9, 1, 10, 11, 0]",40,2.406947612762451
200,0.8,0.1,1000,7,0.4,"[0, 10, 1, 13, 2, 12, 9, 14, 5, 3, 4, 6, 15, 7, 8, 16, 11]",42,2.386193037033081
200,0.8,0.1,1000,7,0.4,"[3, 7, 8, 16, 1, 10, 9, 13, 2, 0, 11, 12, 15, 5, 14, 6, 4]",42,2.336820602416992
200,0.8,0.1,1500,3,0.2,"[15, 14, 5, 6, 4, 3, 8, 7, 16, 12, 1, 10, 9, 2, 13, 11, 0]",39,3.3721437454223633
200,0.8,0.1,1500,3,0.2,"[1, 12, 9, 10, 2, 13, 0, 11, 16, 8, 7, 4, 3, 15, 5, 6, 14]",39,3.3665130138397217
200,0.8,0.1,1500,3,0.2,"[4, 3, 6, 14, 15, 5, 9, 12, 1, 10, 13, 2, 0, 11, 16, 8, 7]",39,3.3226990699768066
200,0.8,0.1,1500,3,0.2,"[15, 1, 9, 10, 12, 2, 13, 0, 11, 8, 16, 7, 4, 3, 14, 6, 5]",39,3.295022487640381
200,0.8,0.1,1500,3,0.2,"[12, 9, 10, 1, 13, 2, 0, 11, 8, 7, 16, 4, 3, 15, 6, 14, 5]",39,3.2522406578063965
200,0.8,0.1,1500,3,0.3,"[10, 9, 2, 13, 0, 11, 14, 15, 6, 5, 4, 3, 7, 16, 8, 1, 12]",39,3.3393945693969727
200,0.8,0.1,1500,3,0.3,"[3, 4, 6, 15, 5, 14, 0, 11, 2, 13, 10, 12, 9, 1, 16, 8, 7]",39,3.369055986404419
200,0.8,0.1,1500,3,0.3,"[5, 6, 14, 15, 4, 3, 8, 7, 16, 10, 1, 9, 12, 13, 2, 11, 0]",39,3.3157567977905273
200,0.8,0.1,1500,3,0.3,"[14, 3, 4, 7, 8, 16, 11, 0, 13, 2, 9, 1, 10, 12, 15, 6, 5]",39,3.267484664916992
200,0.8,0.1,1500,3,0.3,"[12, 10, 2, 13, 0, 11, 8, 16, 7, 4, 3, 15, 5, 14, 6, 9, 1]",39,3.2856717109680176
200,0.8,0.1,1500,3,0.4,"[8, 10, 12, 9, 1, 13, 2, 0, 11, 6, 15, 14, 5, 3, 4, 16, 7]",39,3.3469741344451904
200,0.8,0.1,1500,3,0.4,"[15, 14, 6, 5, 3, 4, 16, 8, 7, 11, 0, 13, 2, 12, 1, 9, 10]",39,3.2086591720581055
200,0.8,0.1,1500,3,0.4,"[8, 16, 7, 0, 11, 2, 13, 9, 10, 12, 1, 6, 15, 5, 14, 3, 4]",39,3.3557534217834473
200,0.8,0.1,1500,3,0.4,"[13, 2, 0, 11, 5, 6, 15, 14, 4, 3, 16, 7, 8, 12, 1, 9, 10]",39,3.270618438720703
200,0.8,0.1,1500,3,0.4,"[16, 8, 0, 11, 2, 13, 12, 1, 10, 9, 5, 6, 14, 15, 3, 4, 7]",39,3.2355899810791016
200,0.8,0.1,1500,5,0.2,"[7, 3, 4, 14, 6, 15, 5, 10, 9, 1, 12, 2, 13, 11, 0, 8, 16]",39,3.5393450260162354
200,0.8,0.1,1500,5,0.2,"[15, 5, 6, 14, 10, 9, 12, 1, 13, 2, 11, 0, 8, 16, 7, 3, 4]",39,3.5130832195281982
200,0.8,0.1,1500,5,0.2,"[4, 14, 15, 6, 5, 10, 1, 12, 9, 13, 2, 0, 11, 8, 7, 16, 3]",39,3.441350221633911
200,0.8,0.1,1500,5,0.2,"[9, 10, 1, 13, 2, 0, 11, 5, 6, 14, 15, 3, 4, 7, 8, 16, 12]",39,3.461859703063965
200,0.8,0.1,1500,5,0.2,"[5, 6, 3, 4, 8, 16, 7, 1, 12, 9, 10, 13, 2, 0, 11, 14, 15]",39,3.537135601043701
200,0.8,0.1,1500,5,0.3,"[10, 13, 2, 11, 0, 7, 8, 16, 4, 3, 5, 15, 6, 14, 1, 9, 12]",39,3.4704320430755615
200,0.8,0.1,1500,5,0.3,"[8, 7, 12, 9, 1, 10, 13, 2, 11, 0, 15, 6, 5, 14, 3, 4, 16]",39,3.4346914291381836
200,0.8,0.1,1500,5,0.3,"[0, 2, 13, 12, 1, 10, 9, 5, 15, 14, 6, 3, 4, 8, 7, 16, 11]",39,3.273247480392456
200,0.8,0.1,1500,5,0.3,"[1, 10, 2, 13, 0, 11, 14, 15, 5, 6, 4, 3, 7, 8, 16, 12, 9]",39,3.31087327003479
200,0.8,0.1,1500,5,0.3,"[10, 9, 1, 5, 6, 15, 14, 3, 4, 8, 7, 16, 0, 11, 2, 13, 12]",39,3.259695529937744
200,0.8,0.1,1500,5,0.4,"[8, 16, 11, 0, 2, 13, 10, 9, 1, 12, 14, 6, 15, 5, 3, 4, 7]",39,3.165644407272339
200,0.8,0.1,1500,5,0.4,"[8, 7, 12, 9, 1, 10, 13, 2, 0, 11, 5, 6, 14, 15, 3, 4, 16]",39,3.2672479152679443
200,0.8,0.1,1500,5,0.4,"[5, 15, 6, 11, 0, 2, 13, 10, 1, 12, 9, 8, 16, 7, 4, 3, 14]",39,3.2421958446502686
200,0.8,0.1,1500,5,0.4,"[8, 9, 10, 1, 12, 13, 2, 0, 11, 5, 14, 15, 6, 4, 3, 16, 7]",39,3.261836051940918
200,0.8,0.1,1500,5,0.4,"[5, 15, 14, 11, 0, 2, 13, 12, 1, 9, 10, 8, 16, 7, 3, 4, 6]",39,3.2523295879364014
200,0.8,0.1,1500,7,0.2,"[0, 2, 13, 12, 9, 1, 10, 16, 8, 7, 4, 3, 5, 6, 14, 15, 11]",39,3.4509010314941406
200,0.8,0.1,1500,7,0.2,"[8, 7, 1, 12, 9, 10, 13, 2, 11, 0, 14, 5, 6, 15, 4, 3, 16]",39,3.45600962638855
200,0.8,0.1,1500,7,0.2,"[12, 10, 1, 9, 13, 2, 11, 0, 7, 8, 16, 4, 3, 5, 15, 6, 14]",39,3.389399528503418
200,0.8,0.1,1500,7,0.2,"[13, 2, 0, 11, 7, 16, 8, 3, 4, 15, 14, 5, 6, 12, 10, 1, 9]",39,3.4059698581695557
200,0.8,0.1,1500,7,0.2,"[1, 9, 10, 12, 6, 5, 15, 14, 3, 4, 16, 7, 8, 0, 11, 13, 2]",39,3.4003124237060547
200,0.8,0.1,1500,7,0.3,"[16, 7, 8, 4, 3, 6, 15, 5, 14, 11, 0, 13, 2, 1, 12, 9, 10]",39,3.3460936546325684
200,0.8,0.1,1500,7,0.3,"[12, 10, 9, 1, 13, 2, 0, 11, 6, 14, 15, 5, 4, 3, 7, 16, 8]",39,3.293936014175415
200,0.8,0.1,1500,7,0.3,"[12, 7, 16, 8, 4, 3, 14, 15, 5, 6, 0, 11, 2, 13, 10, 1, 9]",39,3.315965414047241
200,0.8,0.1,1500,7,0.3,"[9, 1, 12, 6, 5, 15, 14, 3, 4, 8, 7, 16, 0, 11, 2, 13, 10]",39,3.375479221343994
200,0.8,0.1,1500,7,0.3,"[10, 9, 12, 16, 8, 7, 4, 3, 14, 5, 6, 15, 11, 0, 13, 2, 1]",39,3.327570676803589
200,0.8,0.1,1500,7,0.4,"[11, 0, 10, 9, 2, 13, 1, 16, 7, 8, 3, 4, 14, 6, 5, 15, 12]",43,3.363467216491699
200,0.8,0.1,1500,7,0.4,"[14, 16, 7, 8, 11, 0, 10, 2, 13, 12, 1, 9, 5, 3, 4, 15, 6]",42,3.3095903396606445
200,0.8,0.1,1500,7,0.4,"[12, 10, 2, 13, 1, 9, 6, 15, 5, 14, 3, 4, 8, 7, 16, 11, 0]",40,3.603978157043457
200,0.8,0.1,1500,7,0.4,"[12, 9, 7, 8, 16, 4, 3, 14, 5, 15, 6, 0, 11, 2, 13, 1, 10]",39,3.6234896183013916
200,0.8,0.1,1500,7,0.4,"[15, 6, 3, 4, 14, 5, 8, 16, 7, 10, 12, 1, 9, 2, 13, 11, 0]",41,3.598099708557129
200,0.8,0.2,500,3,0.2,"[4, 3, 7, 8, 16, 9, 1, 10, 12, 13, 2, 11, 0, 6, 15, 14, 5]",39,1.1375219821929932
200,0.8,0.2,500,3,0.2,"[13, 2, 0, 11, 6, 5, 15, 14, 4, 3, 8, 16, 7, 10, 9, 12, 1]",39,1.1597404479980469
200,0.8,0.2,500,3,0.2,"[16, 8, 9, 12, 10, 1, 2, 13, 11, 0, 5, 15, 14, 6, 4, 3, 7]",39,1.1321396827697754
200,0.8,0.2,500,3,0.2,"[0, 2, 13, 9, 10, 12, 1, 7, 8, 16, 3, 4, 15, 14, 5, 6, 11]",39,1.2169394493103027
200,0.8,0.2,500,3,0.2,"[0, 11, 13, 2, 12, 10, 1, 9, 15, 5, 6, 14, 3, 4, 16, 8, 7]",39,1.1304042339324951
200,0.8,0.2,500,3,0.3,"[1, 9, 6, 5, 14, 15, 4, 3, 8, 7, 16, 11, 0, 2, 13, 10, 12]",39,1.140594482421875
200,0.8,0.2,500,3,0.3,"[10, 1, 9, 12, 2, 13, 11, 0, 16, 8, 7, 3, 4, 14, 6, 5, 15]",39,1.1072826385498047
200,0.8,0.2,500,3,0.3,"[16, 4, 3, 15, 14, 6, 5, 10, 9, 12, 1, 2, 13, 11, 0, 7, 8]",39,1.106257677078247
200,0.8,0.2,500,3,0.3,"[8, 7, 16, 3, 4, 6, 15, 14, 5, 11, 0, 13, 2, 1, 9, 12, 10]",39,1.1124718189239502
200,0.8,0.2,500,3,0.3,"[7, 3, 4, 6, 5, 15, 14, 0, 11, 13, 2, 9, 1, 12, 10, 16, 8]",39,1.120330810546875
200,0.8,0.2,500,3,0.4,"[11, 13, 2, 12, 10, 9, 1, 6, 14, 5, 15, 3, 4, 7, 16, 8, 0]",39,1.1161766052246094
200,0.8,0.2,500,3,0.4,"[9, 2, 13, 0, 11, 6, 5, 14, 15, 4, 3, 16, 8, 7, 10, 1, 12]",39,1.091057300567627
200,0.8,0.2,500,3,0.4,"[12, 1, 10, 8, 7, 16, 3, 4, 15, 14, 5, 6, 11, 0, 2, 13, 9]",39,1.1676950454711914
200,0.8,0.2,500,3,0.4,"[1, 9, 5, 15, 6, 14, 3, 4, 7, 16, 8, 0, 11, 13, 2, 12, 10]",39,1.1650927066802979
200,0.8,0.2,500,3,0.4,"[16, 7, 8, 4, 3, 5, 6, 15, 14, 0, 11, 2, 13, 1, 9, 10, 12]",39,1.1288361549377441
200,0.8,0.2,500,5,0.2,"[6, 15, 14, 5, 4, 3, 7, 8, 16, 0, 11, 2, 13, 10, 1, 12, 9]",39,1.1915194988250732
200,0.8,0.2,500,5,0.2,"[5, 3, 4, 7, 16, 8, 0, 11, 13, 2, 9, 12, 10, 1, 15, 6, 14]",39,1.2100739479064941
200,0.8,0.2,500,5,0.2,"[7, 16, 8, 11, 0, 13, 2, 10, 12, 1, 9, 14, 6, 15, 5, 4, 3]",39,1.1936094760894775
200,0.8,0.2,500,5,0.2,"[14, 6, 0, 11, 2, 13, 1, 12, 10, 9, 16, 7, 8, 4, 3, 15, 5]",39,1.1933469772338867
200,0.8,0.2,500,5,0.2,"[14, 15, 6, 5, 11, 0, 2, 13, 10, 1, 9, 12, 16, 7, 8, 3, 4]",39,1.229722023010254
200,0.8,0.2,500,5,0.3,"[9, 2, 13, 0, 11, 5, 6, 14, 15, 3, 4, 16, 7, 8, 12, 10, 1]",39,1.2421543598175049
200,0.8,0.2,500,5,0.3,"[6, 4, 3, 8, 16, 7, 10, 9, 12, 1, 13, 2, 0, 11, 15, 5, 14]",39,1.238128900527954
200,0.8,0.2,500,5,0.3,"[8, 16, 12, 1, 9, 10, 13, 2, 11, 0, 15, 5, 6, 14, 4, 3, 7]",39,1.2021143436431885
200,0.8,0.2,500,5,0.3,"[3, 4, 6, 5, 14, 15, 10, 1, 12, 9, 2, 13, 11, 0, 7, 8, 16]",39,1.2097315788269043
200,0.8,0.2,500,5,0.3,"[0, 11, 8, 16, 7, 3, 4, 15, 14, 6, 5, 9, 10, 12, 1, 13, 2]",39,1.1992323398590088
200,0.8,0.2,500,5,0.4,"[1, 6, 15, 5, 14, 4, 3, 16, 7, 8, 11, 0, 2, 13, 12, 10, 9]",39,1.2129509449005127
200,0.8,0.2,500,5,0.4,"[16, 8, 4, 3, 14, 15, 5, 6, 11, 0, 13, 2, 12, 9, 10, 1, 7]",39,1.1869537830352783
200,0.8,0.2,500,5,0.4,"[2, 0, 11, 14, 6, 15, 5, 3, 4, 7, 8, 16, 10, 9, 12, 1, 13]",39,1.2097578048706055
200,0.8,0.2,500,5,0.4,"[10, 12, 1, 13, 2, 0, 11, 8, 7, 16, 4, 3, 14, 6, 5, 15, 9]",39,1.1964430809020996
200,0.8,0.2,500,5,0.4,"[7, 16, 12, 10, 1, 9, 2, 13, 0, 11, 6, 15, 5, 14, 4, 3, 8]",39,1.2048966884613037
200,0.8,0.2,500,7,0.2,"[8, 16, 4, 3, 14, 5, 15, 6, 11, 0, 2, 13, 9, 1, 12, 10, 7]",39,1.2831449508666992
200,0.8,0.2,500,7,0.2,"[2, 10, 9, 12, 1, 16, 7, 8, 4, 3, 5, 14, 6, 15, 11, 0, 13]",39,1.2589685916900635
200,0.8,0.2,500,7,0.2,"[11, 0, 13, 2, 10, 1, 12, 9, 15, 6, 5, 14, 3, 4, 8, 7, 16]",39,1.2942030429840088
200,0.8,0.2,500,7,0.2,"[12, 1, 9, 10, 15, 14, 6, 5, 3, 4, 8, 7, 16, 0, 11, 2, 13]",39,1.2539682388305664
200,0.8,0.2,500,7,0.2,"[1, 12, 10, 9, 13, 2, 11, 0, 5, 15, 14, 6, 3, 4, 16, 8, 7]",39,1.2412428855895996
200,0.8,0.2,500,7,0.3,"[9, 12, 15, 6, 14, 5, 3, 4, 16, 8, 7, 0, 11, 13, 2, 10, 1]",39,1.2554242610931396
200,0.8,0.2,500,7,0.3,"[1, 12, 14, 6, 15, 5, 4, 3, 8, 16, 7, 0, 11, 13, 2, 10, 9]",39,1.2365257740020752
200,0.8,0.2,500,7,0.3,"[8, 16, 7, 3, 4, 15, 6, 14, 5, 11, 0, 2, 13, 12, 10, 1, 9]",39,1.2270395755767822
200,0.8,0.2,500,7,0.3,"[9, 1, 12, 6, 5, 14, 15, 4, 3, 16, 8, 7, 11, 0, 13, 2, 10]",39,1.2589621543884277
